2021-11-27 07:56:00,032 INFO  Logger.cs: 70 - 
2021-11-27 08:51:05,010 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-7
2021-11-27 08:51:05,010 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in snake_part-7
2021-11-27 08:51:05,010 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from snake_part-8
2021-11-27 08:51:05,011 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-8
2021-11-27 08:51:05,011 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in snake_part-8
2021-11-27 08:51:05,012 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from connecting_rod-5
2021-11-27 08:51:05,012 INFO  ExportHelperExtension.cs: 1136 - Found 25 in connecting_rod-5
2021-11-27 08:51:05,012 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in connecting_rod-5
2021-11-27 08:51:05,013 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from connecting_rod-6
2021-11-27 08:51:05,013 INFO  ExportHelperExtension.cs: 1136 - Found 25 in connecting_rod-6
2021-11-27 08:51:05,013 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in connecting_rod-6
2021-11-27 08:51:05,014 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from connecting_rod-7
2021-11-27 08:51:05,014 INFO  ExportHelperExtension.cs: 1136 - Found 25 in connecting_rod-7
2021-11-27 08:51:05,015 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in connecting_rod-7
2021-11-27 08:51:05,015 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from snake_part-1
2021-11-27 08:51:05,015 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-1
2021-11-27 08:51:05,016 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in snake_part-1
2021-11-27 08:51:05,016 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from snake_part-2
2021-11-27 08:51:05,016 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-2
2021-11-27 08:51:05,017 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in snake_part-2
2021-11-27 08:51:05,017 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from connecting_rod-3
2021-11-27 08:51:05,018 INFO  ExportHelperExtension.cs: 1136 - Found 25 in connecting_rod-3
2021-11-27 08:51:05,018 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in connecting_rod-3
2021-11-27 08:51:05,018 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from connecting_rod-2
2021-11-27 08:51:05,019 INFO  ExportHelperExtension.cs: 1136 - Found 25 in connecting_rod-2
2021-11-27 08:51:05,019 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in connecting_rod-2
2021-11-27 08:51:05,019 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from connecting_rod-4
2021-11-27 08:51:05,020 INFO  ExportHelperExtension.cs: 1136 - Found 25 in connecting_rod-4
2021-11-27 08:51:05,020 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in connecting_rod-4
2021-11-27 08:51:05,286 INFO  SwAddin.cs: 339 - Loading config tree
2021-11-27 08:51:05,291 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-11-27 08:51:05,297 INFO  SwAddin.cs: 344 - Showing property manager
2021-11-27 08:51:21,371 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-27 08:51:39,570 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-27 08:51:45,904 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-27 08:51:59,289 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-27 08:52:50,279 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2021-11-27 08:52:50,453 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-27 09:05:10,254 INFO  SwAddin.cs: 294 - Assembly export called for file snake_v1
2021-11-27 09:05:12,604 INFO  SwAddin.cs: 313 - Saving assembly
2021-11-27 09:05:15,097 INFO  SwAddin.cs: 316 - Opening property manager
2021-11-27 09:05:15,098 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from snake_v1
2021-11-27 09:05:15,099 INFO  ExportHelperExtension.cs: 1136 - Found 41 in snake_v1
2021-11-27 09:05:15,099 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in snake_v1
2021-11-27 09:05:15,100 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-27 09:05:15,100 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-11-27 09:05:15,100 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from snake_part-15
2021-11-27 09:05:15,101 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-15
2021-11-27 09:05:15,101 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in snake_part-15
2021-11-27 09:05:15,102 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from snake_part-10
2021-11-27 09:05:15,102 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-10
2021-11-27 09:05:15,102 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in snake_part-10
2021-11-27 09:05:15,103 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from snake_part-13
2021-11-27 09:05:15,103 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-13
2021-11-27 09:05:15,104 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in snake_part-13
2021-11-27 09:05:15,104 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from snake_part-11
2021-11-27 09:05:15,104 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-11
2021-11-27 09:05:15,105 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in snake_part-11
2021-11-27 09:05:15,105 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from snake_part-12
2021-11-27 09:05:15,106 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-12
2021-11-27 09:05:15,106 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in snake_part-12
2021-11-27 09:05:15,106 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from snake_part-14
2021-11-27 09:05:15,107 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-14
2021-11-27 09:05:15,107 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in snake_part-14
2021-11-27 09:05:15,107 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from snake_part-9
2021-11-27 09:05:15,108 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-9
2021-11-27 09:05:15,108 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in snake_part-9
2021-11-27 09:05:15,109 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from snake_v1
2021-11-27 09:05:15,109 INFO  ExportHelperExtension.cs: 1136 - Found 41 in snake_v1
2021-11-27 09:05:15,109 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in snake_v1
2021-11-27 09:05:15,110 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-27 09:05:15,110 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-11-27 09:05:15,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from snake_part-15
2021-11-27 09:05:15,111 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-15
2021-11-27 09:05:15,111 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in snake_part-15
2021-11-27 09:05:15,112 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from snake_part-10
2021-11-27 09:05:15,112 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-10
2021-11-27 09:05:15,112 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in snake_part-10
2021-11-27 09:05:15,113 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from snake_part-13
2021-11-27 09:05:15,113 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-13
2021-11-27 09:05:15,114 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in snake_part-13
2021-11-27 09:05:15,114 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from snake_part-11
2021-11-27 09:05:15,114 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-11
2021-11-27 09:05:15,115 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in snake_part-11
2021-11-27 09:05:15,115 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from snake_part-12
2021-11-27 09:05:15,116 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-12
2021-11-27 09:05:15,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in snake_part-12
2021-11-27 09:05:15,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from snake_part-14
2021-11-27 09:05:15,117 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-14
2021-11-27 09:05:15,117 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in snake_part-14
2021-11-27 09:05:15,117 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from snake_part-9
2021-11-27 09:05:15,118 INFO  ExportHelperExtension.cs: 1136 - Found 38 in snake_part-9
2021-11-27 09:05:15,118 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in snake_part-9
2021-11-27 09:05:15,314 INFO  SwAddin.cs: 339 - Loading config tree
2021-11-27 09:05:15,315 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-11-27 09:05:15,319 INFO  SwAddin.cs: 344 - Showing property manager
2021-11-27 09:05:39,942 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-27 09:06:02,826 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-27 09:06:26,768 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-27 09:06:46,170 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-27 09:07:09,119 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-27 09:07:16,092 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-27 09:07:52,305 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-27 09:08:35,075 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-11-27 09:08:37,949 INFO  ExportHelperExtension.cs: 347 - Creating joint snake_part2
2021-11-27 09:08:37,956 INFO  ExportHelperExtension.cs: 1397 - Fixing components for snake_part1
2021-11-27 09:08:37,957 INFO  ExportHelperExtension.cs: 1402 - Fixing 74
2021-11-27 09:08:37,958 INFO  ExportHelperExtension.cs: 1409 - Component 74 is already fixed
2021-11-27 09:08:38,270 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-27 09:08:38,481 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-27 09:08:38,482 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-27 09:08:38,482 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-27 09:08:41,257 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent snake_part1 to child snake_part2 failed
2021-11-27 09:08:41,267 INFO  ExportHelperExtension.cs: 347 - Creating joint snake_part3
2021-11-27 09:08:41,267 INFO  ExportHelperExtension.cs: 1397 - Fixing components for snake_part2
2021-11-27 09:08:41,268 INFO  ExportHelperExtension.cs: 1402 - Fixing 75
2021-11-27 09:08:41,268 INFO  ExportHelperExtension.cs: 1402 - Fixing 74
2021-11-27 09:08:41,268 INFO  ExportHelperExtension.cs: 1409 - Component 74 is already fixed
2021-11-27 09:08:41,669 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-27 09:08:41,670 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-27 09:08:41,670 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-27 09:08:41,671 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-27 09:08:41,671 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 75
2021-11-27 09:08:44,757 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent snake_part2 to child snake_part3 failed
2021-11-27 09:08:44,808 INFO  ExportHelperExtension.cs: 347 - Creating joint snake_part4
2021-11-27 09:08:44,808 INFO  ExportHelperExtension.cs: 1397 - Fixing components for snake_part3
2021-11-27 09:08:44,809 INFO  ExportHelperExtension.cs: 1402 - Fixing 76
2021-11-27 09:08:44,809 INFO  ExportHelperExtension.cs: 1402 - Fixing 75
2021-11-27 09:08:44,810 INFO  ExportHelperExtension.cs: 1402 - Fixing 74
2021-11-27 09:08:44,810 INFO  ExportHelperExtension.cs: 1409 - Component 74 is already fixed
2021-11-27 09:08:45,274 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-27 09:08:45,275 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-27 09:08:45,275 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-27 09:08:45,275 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-27 09:08:45,276 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 76
2021-11-27 09:08:45,276 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 75
2021-11-27 09:08:48,495 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent snake_part3 to child snake_part4 failed
2021-11-27 09:08:48,507 INFO  ExportHelperExtension.cs: 347 - Creating joint snake_part5
2021-11-27 09:08:48,508 INFO  ExportHelperExtension.cs: 1397 - Fixing components for snake_part4
2021-11-27 09:08:48,508 INFO  ExportHelperExtension.cs: 1402 - Fixing 78
2021-11-27 09:08:48,509 INFO  ExportHelperExtension.cs: 1402 - Fixing 76
2021-11-27 09:08:48,509 INFO  ExportHelperExtension.cs: 1402 - Fixing 75
2021-11-27 09:08:48,509 INFO  ExportHelperExtension.cs: 1402 - Fixing 74
2021-11-27 09:08:48,510 INFO  ExportHelperExtension.cs: 1409 - Component 74 is already fixed
2021-11-27 09:08:49,035 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-27 09:08:49,035 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-27 09:08:49,036 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-27 09:08:49,036 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-27 09:08:49,037 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 78
2021-11-27 09:08:49,037 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 76
2021-11-27 09:08:49,037 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 75
2021-11-27 09:08:52,553 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent snake_part4 to child snake_part5 failed
2021-11-27 09:08:52,563 INFO  ExportHelperExtension.cs: 347 - Creating joint snake_part6
2021-11-27 09:08:52,564 INFO  ExportHelperExtension.cs: 1397 - Fixing components for snake_part5
2021-11-27 09:08:52,565 INFO  ExportHelperExtension.cs: 1402 - Fixing 77
2021-11-27 09:08:52,565 INFO  ExportHelperExtension.cs: 1402 - Fixing 78
2021-11-27 09:08:52,566 INFO  ExportHelperExtension.cs: 1402 - Fixing 76
2021-11-27 09:08:52,566 INFO  ExportHelperExtension.cs: 1402 - Fixing 75
2021-11-27 09:08:52,567 INFO  ExportHelperExtension.cs: 1402 - Fixing 74
2021-11-27 09:08:52,567 INFO  ExportHelperExtension.cs: 1409 - Component 74 is already fixed
2021-11-27 09:08:53,166 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-27 09:08:53,167 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-27 09:08:53,167 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-27 09:08:53,168 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-27 09:08:53,168 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 77
2021-11-27 09:08:53,169 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 78
2021-11-27 09:08:53,169 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 76
2021-11-27 09:08:53,169 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 75
2021-11-27 09:08:56,795 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent snake_part5 to child snake_part6 failed
2021-11-27 09:08:56,805 INFO  ExportHelperExtension.cs: 347 - Creating joint snake_part7
2021-11-27 09:08:56,805 INFO  ExportHelperExtension.cs: 1397 - Fixing components for snake_part6
2021-11-27 09:08:56,805 INFO  ExportHelperExtension.cs: 1402 - Fixing 79
2021-11-27 09:08:56,806 INFO  ExportHelperExtension.cs: 1402 - Fixing 77
2021-11-27 09:08:56,806 INFO  ExportHelperExtension.cs: 1402 - Fixing 78
2021-11-27 09:08:56,807 INFO  ExportHelperExtension.cs: 1402 - Fixing 76
2021-11-27 09:08:56,807 INFO  ExportHelperExtension.cs: 1402 - Fixing 75
2021-11-27 09:08:56,807 INFO  ExportHelperExtension.cs: 1402 - Fixing 74
2021-11-27 09:08:56,808 INFO  ExportHelperExtension.cs: 1409 - Component 74 is already fixed
2021-11-27 09:08:57,460 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-27 09:08:57,460 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-27 09:08:57,461 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-27 09:08:57,461 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-27 09:08:57,462 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 79
2021-11-27 09:08:57,462 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 77
2021-11-27 09:08:57,463 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 78
2021-11-27 09:08:57,463 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 76
2021-11-27 09:08:57,463 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 75
